2009,4,SH.600026,20100329,20091231,0.02422872,0.027287541,4.03E-05,5.68E-05,0.000369935,0.124094769,0.077620235,0.229169967,0.286745384,0.268616285
2017,4,SH.600026,20180329,20171231,0.017444678,0.020106609,2.81E-05,3.29E-05,0.0053055,0.134686805,0.11704114,0.235940797,0.294639497,0.254771882
2007,4,SH.600031,20080425,20071231,0.046034569,0.040461788,1.89E-05,7.39E-06,0.000105516,0.103557323,0.087874892,0.299749878,0.288626401,0.312242495
2008,4,SH.600031,20090421,20081231,0.049311214,0.042091308,1.58E-05,8.74E-06,0.000103409,0.08846695,0.073062478,0.257013781,0.283622676,0.273230513
2009,4,SH.600031,20100426,20091231,0.043357871,0.038445602,1.41E-05,9.12E-06,0.000113724,0.111329601,0.082948484,0.283532116,0.313617557,0.268997306
2010,4,SH.600031,20110318,20101231,0.025382468,0.022675173,1.98E-05,1.08E-05,0.000342651,0.059268671,0.04791769,0.272202084,0.305631959,0.270994622
2011,4,SH.600031,20120329,20111231,0.03216651,0.030077055,1.77E-05,1.13E-05,0.000276805,0.065404318,0.052368393,0.273807951,0.28044534,0.280325578
2012,4,SH.600031,20130427,20121231,0.039042851,0.035186566,1.06E-05,8.33E-06,0.000124261,0.073639409,0.06599815,0.252728061,0.291370326,0.266184455
2013,4,SH.600031,20140430,20131231,0.048434363,0.044770348,6.56E-06,6.72E-06,7.23E-05,0.074323237,0.065185021,0.232869169,0.281992924,0.253379163
2014,4,SH.600031,20150421,20141231,0.040658097,0.040296073,4.66E-06,6.57E-06,5.87E-05,0.073753148,0.064298347,0.217303163,0.277071645,0.262591445
2015,4,SH.600031,20160429,20151231,0.029466739,0.031043721,3.38E-06,6.68E-06,6.44E-05,0.071391799,0.062457825,0.213255442,0.279965523,0.273268421
2016,4,SH.600031,20170428,20161231,0.035304704,0.036318944,3.52E-06,7.05E-06,7.33E-05,0.071050062,0.062842933,0.213716677,0.283537522,0.269127355
2017,4,SH.600031,20180417,20171231,0.034820132,0.033777998,6.23E-06,9.40E-06,0.000103261,0.076847108,0.0589634,0.227013799,0.300358759,0.25176805
2007,4,SH.600037,20080424,20071231,0.071509333,0.085204516,0.000496674,5.01E-05,2.53E-05,0.081839944,0.036548197,0.230966182,0.293015369,0.257278472
2008,4,SH.600037,20090429,20081231,0.053141656,0.058938879,0.00079451,1.92E-05,3.72E-05,0.086873309,0.041295818,0.229030903,0.288958765,0.256230371
2009,4,SH.600037,20100320,20091231,0.041627247,0.044107491,0.002043466,1.19E-05,5.34E-05,0.089511892,0.04273292,0.229091033,0.290063548,0.260705839
2010,4,SH.600037,20110416,20101231,0.062094745,0.072914077,0.002289792,2.14E-05,4.72E-05,0.101505825,0.066925536,0.229898223,0.294167167,0.314927237
2011,4,SH.600037,20120414,20111231,0.048111314,0.056287459,0.000712273,3.08E-05,3.41E-05,0.102407396,0.081700524,0.226479734,0.294410378,0.274726475
2012,4,SH.600037,20130413,20121231,0.069709484,0.082249284,0.000260337,3.88E-05,3.79E-05,0.105336863,0.076582533,0.227425767,0.293574604,0.261102162
2013,4,SH.600037,20140418,20131231,0.079516351,0.093241633,0.000124698,4.50E-05,3.33E-05,0.109494189,0.075765998,0.231468406,0.296840511,0.274661985
2014,4,SH.600037,20150321,20141231,0.092161431,0.108459687,5.79E-05,4.11E-05,3.02E-05,0.116994628,0.076525429,0.241157946,0.300571049,0.282972971
2015,4,SH.600037,20160401,20151231,0.148072082,0.174883311,3.81E-05,3.49E-05,1.86E-05,0.155383496,0.07847312,0.238388574,0.296264906,0.33007567
2016,4,SH.600037,20170401,20161231,0.15347163,0.180572814,3.30E-05,2.58E-05,1.37E-05,0.168850371,0.084480201,0.24042431,0.293882935,0.231160133
2017,4,SH.600037,20180414,20171231,0.144357017,0.169055696,2.80E-05,2.01E-05,1.29E-05,0.169942899,0.085853603,0.241825818,0.291750815,0.342850162
2007,4,SH.600038,20080412,20071231,0.038858251,0.009390449,2.51E-05,3.67E-06,9.42E-05,0.08028565,0.055767965,0.22786891,0.25975451,0.247567428
2008,4,SH.600038,20090410,20081231,0.035443155,0.018808516,2.36E-05,3.12E-06,8.89E-05,0.083400122,0.066172711,0.228061267,0.266544135,0.250255113
2009,4,SH.600038,20100412,20091231,0.037173779,0.018891374,1.27E-05,3.26E-06,8.23E-05,0.085642871,0.062632284,0.22515427,0.281052504,0.266606581
2010,4,SH.600038,20110330,20101231,0.037866027,0.017289475,1.13E-05,3.45E-06,8.87E-05,0.089768865,0.064169066,0.231434489,0.280309236,0.265678268
2011,4,SH.600038,20120328,20111231,0.036619978,0.016267573,1.27E-05,3.80E-06,0.000101302,0.093422358,0.0722123,0.229858785,0.278175813,0.269034524
2012,4,SH.600038,20130326,20121231,0.029582114,0.011682823,1.24E-05,2.52E-06,9.42E-05,0.097791968,0.11550196,0.230779282,0.306168972,0.306342832
2013,4,SH.600038,20140326,20131231,0.026213167,0.011599966,2.89E-05,2.51E-06,0.000187962,0.18346691,0.275900709,0.234932319,0.282683721,0.299400456
2014,4,SH.600038,20150331,20141231,0.027043866,0.010522827,2.77E-05,2.44E-06,0.000152063,0.191207474,0.271309817,0.242686946,0.262522468,0.237858064
2015,4,SH.600038,20160330,20151231,0.027182314,0.013229486,1.54E-05,2.27E-06,0.000133356,0.201522828,0.302104992,0.252329934,0.298047614,0.257928494
2016,4,SH.600038,20170316,20161231,0.029674412,0.012759963,1.43E-05,2.38E-06,0.000115646,0.215548761,0.263829439,0.252523393,0.260785423,0.239891647
2017,4,SH.600038,20180317,20171231,0.029189837,0.011323777,2.04E-05,2.12E-06,9.92E-05,0.227783192,0.299542329,0.254009556,0.298506391,0.286816076
2007,4,SH.600039,20080402,20071231,0.022128896,0.019775181,3.80E-05,6.28E-06,0.001007654,0.09280217,0.116658357,0.214413386,0.27585071,0.259348376
2010,4,SH.600039,20110325,20101231,0.022267347,0.013201867,8.66E-05,5.69E-06,0.001481923,0.091631409,0.185840518,0.229950762,0.30292493,0.262677921
2016,4,SH.600039,20170415,20161231,0.021598172,0.014223769,5.11E-05,4.48E-06,0.042906143,0.078178832,0.164605465,0.230961159,0.282737135,0.281304314
2017,4,SH.600039,20180414,20171231,0.021598172,0.01632281,2.94E-05,5.07E-06,0.018054924,0.085748958,0.158333519,0.22819612,0.2811312,0.286575022
2007,4,SH.600048,20080205,20071231,0.048042089,0.017758996,0.000135844,6.13E-07,2.05E-05,0.190707301,0.261616698,0.27788514,0.086702015,0.364699988
2008,4,SH.600048,20090218,20081231,0.061402497,0.017869472,0.000242003,6.49E-07,2.06E-05,0.124670281,0.171278947,0.261597157,0.197664599,0.277180895
2009,4,SH.600048,20100204,20091231,0.05189561,0.019968513,0.000202927,7.00E-07,2.01E-05,0.145230605,0.200015476,0.266292827,0.265198235,0.356542612
2010,4,SH.600048,20110301,20101231,0.047603663,0.014196149,0.000202167,6.71E-07,2.06E-05,0.134503144,0.261141422,0.270366382,0.153932061,0.293817173
2011,4,SH.600048,20120406,20111231,0.04248102,0.009500925,0.000169795,5.42E-07,2.07E-05,0.135696065,0.257157659,0.271592274,0.240657976,0.260558505
2012,4,SH.600048,20130326,20121231,0.038419825,0.009970448,0.000139258,6.20E-07,2.64E-05,0.145460983,0.276062742,0.276142034,0.28369131,0.33199222
2013,4,SH.600048,20140401,20131231,0.040427348,0.00991521,0.000130188,7.05E-07,2.85E-05,0.178085381,0.345253178,0.293618492,0.239811516,0.268372779
2014,4,SH.600048,20150317,20141231,0.041696473,0.011793299,0.000113971,7.05E-07,2.68E-05,0.143238918,0.26741884,0.273705254,0.249363888,0.284941596
2015,4,SH.600048,20160415,20151231,0.03848905,0.011461872,0.000112896,7.17E-07,2.78E-05,0.16745513,0.294631043,0.274299367,0.313443861,0.258628927
2016,4,SH.600048,20170418,20161231,0.038512126,0.013975198,0.000193307,8.97E-07,3.29E-05,0.182488949,0.309736117,0.268868995,0.343146601,0.292872405
2017,4,SH.600048,20180417,20171231,0.039550499,0.015218051,0.000250598,6.57E-07,2.30E-05,0.237317744,0.461297099,0.283465209,0.212896012,0.323846731
2007,4,SH.600051,20080318,20071231,0.024182568,0.013754246,7.22E-05,6.76E-06,0.000255065,0.100452406,0.096551023,0.226836701,0.306488394,0.25168187
2008,4,SH.600051,20090326,20081231,0.032189583,0.017399949,0.00011425,5.42E-06,0.00024146,0.095112535,0.08973529,0.234381138,0.261196063,0.253228594
